name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Copenhagen,2023-02-25,2,0.3,0.9,-4.1,-7,-5.7,-4,70.8,1.094,100,33.33,"rain,snow",0.3,0.2,61.3,40.9,1.4,1004.2,79.1,52.3,53.7,4.6,3,10,2023-02-25T07:11:26,2023-02-25T17:35:15,0.17,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"06180099999,02615099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-02-26,3.7,-0.5,1.3,-0.5,-6.7,-3.8,-4.2,67.3,0,0,0,,0,0.2,35.3,29,354.9,1022,0.4,60.3,113.4,10,5,10,2023-02-26T07:09:00,2023-02-26T17:37:23,0.2,Clear,Clear conditions throughout the day.,clear-day,"06180099999,D6801,02615099999,06174099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-02-27,6.2,-3.7,1.9,5.2,-6,0.2,-0.7,83.1,0.013,100,4.17,rain,0,0,19.8,11.2,331.1,1029.8,74.6,41.4,58.5,5.2,3,10,2023-02-27T07:06:32,2023-02-27T17:39:30,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06180099999,02615099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-02-28,8.7,-1.9,2.9,8.1,-3.4,1.9,0.3,84.2,0,0,0,,0,0,25.9,11,263.1,1031.5,27.2,26.5,114.9,10,5,10,2023-02-28T07:04:05,2023-02-28T17:41:36,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,06174099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-01,6.9,-1.5,2.1,4.7,-4.1,0.1,-0.1,86.1,0.006,100,4.17,rain,0,0,20.2,13.1,340,1029.3,21.7,30.4,88.4,7.7,4,10,2023-03-01T07:01:36,2023-03-01T17:43:42,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06180099999,02615099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-02,7.3,-0.7,2.9,7,-2.7,1.1,-0.3,80.1,0,0,0,,0,0,17.3,11.8,346.5,1025.8,7.1,36.5,120,10.5,5,10,2023-03-02T06:59:07,2023-03-02T17:45:48,0.33,Clear,Clear conditions throughout the day.,clear-day,"06180099999,02615099999,E7634,ESMS,06170099999,06188099999,02635099999,EKCH,EKRK"
Copenhagen,2023-03-03,5.7,-1.3,2.6,1.6,-4.4,-0.9,0.7,87.6,0.025,100,12.5,"rain,snow",0,0,37.2,25.4,274.8,1019.1,53.4,16.7,63.8,5.7,3,10,2023-03-03T06:56:36,2023-03-03T17:47:54,0.37,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"D6801,06180099999,02615099999,06174099999,E7634,ESMS,06170099999,06188099999,02635099999,EKCH,EKRK"
Copenhagen,2023-03-04,4,0.5,2.8,-0.1,-2.5,-1.4,-4.1,63.8,0.076,100,4.17,"rain,snow",0,0,46.4,30,320.9,1014.6,35.2,45.2,118.4,10.1,5,10,2023-03-04T06:54:06,2023-03-04T17:50:00,0.4,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"06180099999,02615099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-05,3.6,-2.7,0.1,-0.7,-5.4,-3.6,-6,64.8,0.332,100,20.83,"rain,snow",0,0.1,51.8,21.6,294.5,1008.7,42.6,56.4,132,11.5,5,10,2023-03-05T06:51:35,2023-03-05T17:52:05,0.43,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"06180099999,02615099999,06174099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-06,3.1,-5.1,-0.8,0,-8.1,-3,-6.6,66.3,0.026,100,4.17,"rain,snow",1.1,0.3,22,12.8,232.8,1001.1,28.1,55.5,133.7,11.7,5,10,2023-03-06T06:49:03,2023-03-06T17:54:09,0.46,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"06180099999,02615099999,06174099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-03-07,3.3,-1.7,1.2,-1.9,-9,-5.2,-1.1,84.9,3.545,100,95.83,"rain,snow",1.6,1.6,81.1,51.9,237,985.6,90.7,24.9,38.8,3.4,2,10,2023-03-07T06:46:30,2023-03-07T17:56:14,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"06180099999,02615099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-08,2.3,-4.3,-1,2.3,-9.6,-4.6,-8.1,61,0.618,100,25,snow,0.1,1.6,75.3,29.9,269,996,17.7,48.5,124.6,10.8,6,10,2023-03-08T06:43:57,2023-03-08T17:58:18,0.53,Snow,Clear conditions throughout the day with snow clearing later.,snow,"06180099999,02615099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-09,2.9,-4.3,-0.1,-1.2,-7.7,-3.7,-6.4,62.9,0,0,0,,0,1.4,29.9,18.8,150.1,999.3,32.9,61.9,111.9,9.8,5,10,2023-03-09T06:41:24,2023-03-09T18:00:22,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,02615099999,06174099999,E7634,ESMS,06170099999,06188099999,02635099999,06156099999,EKCH,EKRK"
Copenhagen,2023-03-10,2.5,-0.9,1,-1.1,-5.1,-3.1,-3.1,75,0.044,100,4.17,"rain,snow",0.1,1.2,38.2,20.8,66.4,995.2,76.9,50.5,90,7.8,4,10,2023-03-10T06:38:50,2023-03-10T18:02:26,0.6,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"06180099999,02615099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-11,3.9,-0.5,1.4,-0.6,-5.7,-3.3,-3.4,71.3,0.139,100,12.5,"rain,snow",0.1,0.9,44.6,26,296.8,1001.2,59.2,56.6,116.6,10,6,10,2023-03-11T06:36:16,2023-03-11T18:04:29,0.64,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06180099999,02615099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-12,3.9,-0.2,1.6,0.8,-6,-3.2,-3.7,68.9,0.686,100,12.5,"rain,snow",0.5,0.8,46.8,30.3,238,1006.2,37.6,45.9,110.6,9.6,5,10,2023-03-12T06:33:42,2023-03-12T18:06:32,0.67,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow.,snow,"06180099999,02615099999,06174099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-13,10.9,1.8,7.1,10.9,-3.6,3.3,5.2,88.4,6.247,100,33.33,"rain,snow",0.4,0.4,79.2,48.8,208.8,989.7,98.7,11.7,30.2,2.5,1,10,2023-03-13T06:31:07,2023-03-13T18:08:35,0.71,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"06180099999,D6801,02615099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-14,9.1,2.5,6.1,5.7,-2.1,1.9,1.7,74.4,6.694,100,12.5,"rain,snow",0.1,0,73,35,251.5,987.7,60.6,33,79.6,6.8,4,10,2023-03-14T06:28:32,2023-03-14T18:10:38,0.74,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"06180099999,D6801,02615099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-15,5.9,0.7,2.8,1.9,-4.3,-1.7,-1.7,73.3,0.464,100,12.5,"rain,snow",0.1,0.1,43.2,29.6,251.8,1008.4,34.9,35.1,141.5,12.2,6,10,2023-03-15T06:25:56,2023-03-15T18:12:40,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"06180099999,02615099999,06174099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-16,4.8,-1.1,3,3,-3.8,-0.9,-0.2,80.5,2.361,100,8.33,"rain,snow",0.1,0.2,49,32.6,150.5,1019.4,57.8,43.9,104.9,9.1,4,10,2023-03-16T06:23:21,2023-03-16T18:14:43,0.81,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"06180099999,02615099999,06174099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-03-17,6.8,4.1,5.3,3.6,-1.9,1,0.6,71.4,0.026,100,4.17,"rain,snow",0,0,41.1,40.6,141.1,1012.2,78.5,36.1,59.5,5.2,3,10,2023-03-17T06:20:45,2023-03-17T18:16:45,0.85,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"06180099999,02615099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-18,9.4,4.2,6.6,9,1.7,4.5,4.6,87.6,1.192,100,8.33,rain,0,0,17.2,17.7,169.1,1010.1,81.6,17.9,62.1,5.2,4,10,2023-03-18T06:18:08,2023-03-18T18:18:46,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06180099999,D6801,02615099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-19,9.8,3.2,5.8,7.7,1,3.9,5,94.9,4.937,100,12.5,rain,0,0,20.9,15.8,110.6,1014.6,45.5,2.5,60.8,5.2,3,10,2023-03-19T06:15:32,2023-03-19T18:20:48,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06180099999,02615099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-20,7.5,2.5,6.1,4.6,-0.3,3.2,5.1,93.3,0.392,100,20.83,rain,0,0,22.7,23.3,250,1013.5,82.8,20.4,31.4,2.7,1,10,2023-03-20T06:12:56,2023-03-20T18:22:50,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06180099999,02615099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-21,7.6,-0.4,4.1,5.5,-1.8,1.8,3.8,98.4,1.851,100,16.67,"rain,snow",0,0,28.1,18.2,176,1012.7,57.4,2.9,45.4,4,2,10,2023-03-21T06:10:19,2023-03-21T18:24:51,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"06180099999,E7634,06170099999,02611099999,06188099999,02635099999,EKCH,D6801,02615099999,06174099999,ESMS,06156099999,02636099999,EKRK"
Copenhagen,2023-03-22,9.4,6.5,7.9,6.2,3.3,4.8,7.1,95.2,7.081,100,29.17,rain,0,0,33.2,27.5,199.5,1004,94.7,6.5,35,3,1,10,2023-03-22T06:07:43,2023-03-22T18:26:52,0.02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06180099999,02615099999,06174099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-23,11.6,5.5,8.4,11.6,3.1,6.3,6,85.2,2.909,100,20.83,rain,0,0,46.5,33.3,211,999.6,63.2,23.2,117.3,10.1,5,10,2023-03-23T06:05:06,2023-03-23T18:28:53,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06180099999,02615099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-24,11.4,6.4,8.2,11.4,2.7,5.6,5.3,83.3,4.058,100,8.33,rain,0,0,58.1,45.2,212.8,996.1,67.4,21.8,91.1,7.8,5,10,2023-03-24T06:02:29,2023-03-24T18:30:54,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06180099999,02615099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-25,10.8,6,7.6,10.8,2.6,4.7,5.5,87.1,3.026,100,16.67,rain,0,0,30.5,25.8,213.1,996.2,76.2,28.2,78.8,6.8,4,10,2023-03-25T05:59:53,2023-03-25T18:32:55,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06180099999,D6801,02615099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-26,6.5,1.4,4.6,4.2,-4,0.4,1,78.3,1.616,100,4.17,"rain,snow",0,0,40.5,29.9,294.2,1000.3,86.3,47.1,87.9,7.3,3,10,2023-03-26T06:57:16,2023-03-26T19:34:56,0.15,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"06180099999,D6801,02615099999,06174099999,E7634,06170099999,06188099999,02635099999"
Copenhagen,2023-03-27,4,-0.9,0.8,1.4,-5.5,-3.2,-3.2,75.3,0.214,100,16.67,"rain,snow",0.4,0.1,40.7,21.9,314.7,1009.7,60.4,54,130.3,11.2,6,10,2023-03-27T06:54:40,2023-03-27T19:36:57,0.18,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"06180099999,02615099999,06174099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-03-28,4.9,-2.8,1.6,3.8,-7.7,-2.2,-6.3,57.8,1.366,100,8.33,"rain,snow",0,0.3,37.1,23.7,295.1,1019.8,26.6,63.4,203.4,17.5,7,10,2023-03-28T06:52:03,2023-03-28T19:38:58,0.22,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-03-29,7.4,3,4.9,5,-0.6,1.7,2.2,82.6,0.184,100,8.33,"rain,snow",0.1,0,33.1,21.3,201.8,1014.3,93.9,29.7,46.6,4,2,10,2023-03-29T06:49:27,2023-03-29T19:40:58,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,snow,"06180099999,D6801,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-03-30,10.2,5.2,6.8,10.2,1.7,3.9,5.9,94.4,3.701,100,29.17,rain,0,0,42.5,27.3,150.2,1003.6,97,9,23.8,1.9,1,10,2023-03-30T06:46:51,2023-03-30T19:42:59,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999,06181099999"
Copenhagen,2023-03-31,9.4,4,7.4,7.9,-1.5,4.6,6.5,94.1,13.579,100,16.67,rain,0,0,43.2,32.8,152.4,998,99.4,19.5,64.5,5.6,4,10,2023-03-31T06:44:15,2023-03-31T19:44:59,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-01,7.6,2,4,5.2,-3.6,-0.3,-2,67,0.244,100,8.33,rain,0,0,43.2,27.4,60,1007.7,44.5,60.8,199.8,17.3,7,10,2023-04-01T06:41:39,2023-04-01T19:47:00,0.35,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"06180099999,D6801,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-02,7.5,0.3,3.4,7.1,-4.8,-0.2,-4.4,57.9,0,0,0,,0,0,34.6,24.2,29.9,1026.2,0.6,65.9,221.3,19,7,10,2023-04-02T06:39:03,2023-04-02T19:49:00,0.38,Clear,Clear conditions throughout the day.,clear-day,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999,06181099999"
Copenhagen,2023-04-03,5,-0.9,2.2,3.8,-3.9,-0.2,-5.3,59.4,0,0,0,,0,0,25.6,13.6,34.7,1035,1.8,60.9,224,19.2,7,10,2023-04-03T06:36:28,2023-04-03T19:51:01,0.41,Clear,Clear conditions throughout the day.,clear-day,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-04,7.2,-1,3.7,4.9,-3.9,1,-3,64.1,0,0,0,,0,0,27.4,15.6,325.5,1029.2,33.3,57.7,198.2,17.2,7,10,2023-04-04T06:33:53,2023-04-04T19:53:01,0.44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-05,7.4,2.4,4.8,6.4,-0.8,3,-1.4,65.8,0,0,0,"rain,snow",0,0,29.5,15.8,313.7,1023.3,63.8,56.8,197,17,8,10,2023-04-05T06:31:18,2023-04-05T19:55:02,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-06,7.1,1.7,4.6,3.9,-1.4,1.1,-0.1,72.7,0.004,100,4.17,"rain,snow",0,0,38.9,23.8,130.6,1021.9,27.7,42.9,220.3,19.2,7,10,2023-04-06T06:28:44,2023-04-06T19:57:02,0.5,"Snow, Rain, Partially cloudy",Clearing in the afternoon with morning rain or snow.,rain,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-07,7.4,0.4,4,5.6,-3.5,0.7,0,76,0,0,0,rain,0,0,30.2,19.3,42.8,1024.5,54,54.8,119.8,10.4,4,10,2023-04-07T06:26:10,2023-04-07T19:59:03,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-08,13.8,3.2,7.2,13.8,-0.4,5.3,2.2,72,0.004,100,4.17,rain,0,0,23.4,19.6,3.5,1028,23.6,50,219.4,19,7,10,2023-04-08T06:23:36,2023-04-08T20:01:03,0.58,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-09,9.6,2.8,5.8,9.6,0.8,4.2,0.1,67.7,0,0,0,,0,0,26.3,17.2,134,1029.3,42.8,56.2,162.2,13.8,6,10,2023-04-09T06:21:03,2023-04-09T20:03:04,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-10,10,3.5,6.8,10,0.4,3.6,1.1,67.6,0,0,0,,0,0,44.3,32.9,122.4,1023.3,11.9,48,205,17.7,7,10,2023-04-10T06:18:31,2023-04-10T20:05:04,0.65,Clear,Clear conditions throughout the day.,clear-day,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999,06181099999"
Copenhagen,2023-04-11,10.4,5,7.9,10.4,2.7,5.5,5.4,84.2,3.018,100,16.67,rain,0,0,49.3,32.7,159.4,1006.7,79.5,24.6,94.3,8.1,5,10,2023-04-11T06:15:58,2023-04-11T20:07:05,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06180099999,E7634,06170099999,06188099999,02635099999,EKCH,06174099999,02615099999,ESMS,06156099999,02636099999,06181099999,EKRK"
Copenhagen,2023-04-12,9.2,1,6.1,6,0.5,3.2,3.7,85.6,4.573,100,8.33,rain,0,0,48.2,29.6,128.6,1006.3,36.1,25.2,167.4,14.6,7,10,2023-04-12T06:13:27,2023-04-12T20:09:06,0.72,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999,EKCH"
Copenhagen,2023-04-13,10.6,6.4,8.2,10.6,2.3,5.5,5,81.3,6.546,100,8.33,rain,0,0,51.8,29.8,132.1,1003.2,41.8,30.1,222,19,7,10,2023-04-13T06:10:56,2023-04-13T20:11:06,0.75,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"06180099999,06174099999,02615099999,E7634,ESMS,06170099999,06188099999,02635099999,06156099999,EKCH,02636099999,EKRK"
Copenhagen,2023-04-14,9.6,4,7.1,7.9,2.4,5.4,5.6,90.6,0.486,100,12.5,rain,0,0,34.6,18.4,27.3,1012,68,10.2,77.5,6.6,3,10,2023-04-14T06:08:25,2023-04-14T20:13:07,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06180099999,D6801,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-15,12.7,7.6,9.8,12.7,4.5,8.3,6.2,78.5,2.369,100,4.17,rain,0,0,44.6,24.4,63.1,1014.8,69.8,23.5,192.6,16.6,7,10,2023-04-15T06:05:56,2023-04-15T20:15:08,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06180099999,D6801,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-16,12.2,6.7,9.2,12.2,5,7.5,4,71,0,0,0,rain,0,0,25.2,20.2,3.9,1022.8,92.9,36.1,103.4,8.8,5,10,2023-04-16T06:03:26,2023-04-16T20:17:09,0.87,Overcast,Cloudy skies throughout the day.,cloudy,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-17,12.6,3.8,7.4,12.6,1.6,6.4,2,70.5,0,0,0,,0,0,26.3,13,15,1029.2,2.9,29.3,317,27.4,7,10,2023-04-17T06:00:58,2023-04-17T20:19:09,0.9,Clear,Clear conditions throughout the day.,clear-day,"06180099999,D6801,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-18,13.8,4.4,8.3,13.8,0.9,6.8,-0.1,57.5,0,0,0,,0,0,31,21.8,13.8,1033.8,0.3,48.5,391.9,33.8,8,10,2023-04-18T05:58:30,2023-04-18T20:21:10,0.94,Clear,Clear conditions throughout the day.,clear-day,"06180099999,E7634,06170099999,02611099999,06188099999,02635099999,EKCH,D6801,06183099999,06174099999,02615099999,06156099999,EKRK"
Copenhagen,2023-04-19,13.6,5.5,9.5,13.6,2.3,7.7,-1.9,46.7,0,0,0,,0,0,42.5,25.5,22.6,1031.6,0.3,63.7,258.1,22.2,8,10,2023-04-19T05:56:03,2023-04-19T20:23:11,0.97,Clear,Clear conditions throughout the day.,clear-day,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-20,16.2,5.5,10.6,16.2,1.6,8.8,0.2,49,0,0,0,,0,0,50,32,58.2,1027.1,0.6,55.7,243.7,20.9,7,10,2023-04-20T05:53:37,2023-04-20T20:25:12,0,Clear,Clear conditions throughout the day.,clear-day,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-21,15.9,5.2,10.6,15.9,2.9,9.6,0,49,0,0,0,,0,0,29.5,18.9,74.3,1023.9,0,54.8,261,22.5,8,10,2023-04-21T05:51:12,2023-04-21T20:27:12,0.04,Clear,Clear conditions throughout the day.,clear-day,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-22,15.3,4.2,10.4,15.3,2,9.7,2.5,58.9,0,0,0,,0,0,39.6,30.7,116.8,1014.1,0.3,47.8,249.5,21.5,8,10,2023-04-22T05:48:48,2023-04-22T20:29:13,0.07,Clear,Clear conditions throughout the day.,clear-day,"06180099999,06174099999,02615099999,E7634,ESMS,06170099999,02611099999,06188099999,02635099999,06156099999,EKCH,EKRK"
Copenhagen,2023-04-23,12.6,7.8,10.2,12.6,5.6,9.1,6.3,77.3,0.4,100,12.5,rain,0,0,33.5,28.4,178.2,1005.3,57.7,22.4,115.2,9.8,6,10,2023-04-23T05:46:25,2023-04-23T20:31:13,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06180099999,06183099999,02615099999,E7634,ESMS,06170099999,02611099999,02635099999,EKCH,EKRK"
Copenhagen,2023-04-24,12.5,7.5,9.5,12.5,4.7,7.8,7.1,85.5,5.83,100,16.67,rain,0,0,43.2,27.3,138.3,1001.2,67.2,21.8,109.7,9.6,5,10,2023-04-24T05:44:02,2023-04-24T20:33:14,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06180099999,E7634,06170099999,02611099999,02635099999,06188099999,EKCH,D6801,06183099999,02615099999,06174099999,06156099999,EKRK"
Copenhagen,2023-04-25,8.6,6.1,7.3,5.7,1.3,3.4,3.3,76.4,3.982,100,20.83,rain,0,0,48.1,33.1,246.7,1002.2,94.2,28.5,75.6,6.4,3,10,2023-04-25T05:41:41,2023-04-25T20:35:14,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-26,10.3,4.6,7,10.3,0.1,3.1,-1.2,56.8,0.007,100,4.17,rain,0,0,55.2,33.1,277.1,1010,48.4,44.9,234.3,20,8,10,2023-04-26T05:39:20,2023-04-26T20:37:14,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-27,10.4,3.1,6.7,10.4,-1.2,3.7,-0.8,60.4,0,0,0,rain,0,0,49,32.5,265.3,1016.1,22.2,53.6,236.7,20.4,8,10,2023-04-27T05:37:01,2023-04-27T20:39:15,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-28,9.9,0.3,6.4,8.1,-0.2,5,0,65,0,0,0,,0,0,37.1,16.7,153.2,1017.6,3,50,237.8,20.5,7,10,2023-04-28T05:34:43,2023-04-28T20:41:14,0.26,Clear,Clear conditions throughout the day.,clear-day,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-29,13.5,3.5,8.6,13.5,0.9,7.3,0.8,59.8,0,0,0,,0,0,52.5,30.3,313,1015,25.4,46.7,251.9,21.8,8,10,2023-04-29T05:32:26,2023-04-29T20:43:14,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-04-30,10,3.8,7.3,7.3,0.8,4.5,-0.2,60.3,0,0,0,,0,0,44.6,26.6,286.6,1021.2,16.5,41.8,177.3,15.3,5,10,2023-04-30T05:30:11,2023-04-30T20:45:14,0.33,Clear,Clear conditions throughout the day.,clear-day,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-05-01,12.8,3.6,8.9,12.8,1.6,7.7,3.5,70.7,0,0,0,,0,0,40.7,24.7,185.2,1016.6,14.2,36.7,231.1,19.9,7,10,2023-05-01T05:27:56,2023-05-01T20:47:13,0.36,Clear,Clear conditions throughout the day.,clear-day,"06180099999,06174099999,02615099999,E7634,06170099999,06188099999,02635099999,06156099999"
Copenhagen,2023-05-02,11.9,6.1,9.4,11.9,3.2,7.8,2,61.6,0.009,100,4.17,rain,0,0,48.2,25.8,302,1017.9,52.9,43.9,229.2,19.7,8,10,2023-05-02T05:25:43,2023-05-02T20:49:12,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06180099999,06174099999,02615099999,E7634,ESMS,06170099999,06188099999,02635099999,06156099999,EKCH,EKRK"
