"STATION","NAME","DATE","PRCP","TMAX","TMIN", "PRICES"
"SWE00137534","MALMO A, SW","2021-01-05","0.06","36","31"
"SWE00137534","MALMO A, SW","2021-01-06","0.18","35","32"
"SWE00137534","MALMO A, SW","2021-01-07","0.09","35","33"
"SWE00137534","MALMO A, SW","2021-01-08","0.01","35","31"
"SWE00137534","MALMO A, SW","2021-01-09","0.00","37","31"
"SWE00137534","MALMO A, SW","2021-01-10","0.14","36","31"
"SWE00137534","MALMO A, SW","2021-01-11","0.39","40","36"
"SWE00137534","MALMO A, SW","2021-01-12","0.06","40","33"
"SWE00137534","MALMO A, SW","2021-01-13","0.21","37","33"
"SWE00137534","MALMO A, SW","2021-01-14","0.00","35","30"
"SWE00137534","MALMO A, SW","2021-01-15","0.00","30","20"
"SWE00137534","MALMO A, SW","2021-01-16","0.00","32","15"
"SWE00137534","MALMO A, SW","2021-01-17","0.01","34","19"
"SWE00137534","MALMO A, SW","2021-01-18","0.05","34","26"
"SWE00137534","MALMO A, SW","2021-01-19","0.48","38","34"
"SWE00137534","MALMO A, SW","2021-01-20","0.42","43","35"
"SWE00137534","MALMO A, SW","2021-01-21","0.13","47","40"
"SWE00137534","MALMO A, SW","2021-01-22","0.00","46","39"
"SWE00137534","MALMO A, SW","2021-01-23","0.00","40","35"
"SWE00137534","MALMO A, SW","2021-01-24","0.02","39","31"
"SWE00137534","MALMO A, SW","2021-01-25","0.03","36","30"
"SWE00137534","MALMO A, SW","2021-01-26","0.00","38","29"
"SWE00137534","MALMO A, SW","2021-01-27","0.22","36","28"
"SWE00137534","MALMO A, SW","2021-01-28","0.00","36","27"
"SWE00137534","MALMO A, SW","2021-01-29","0.00","29","20"
"SWE00137534","MALMO A, SW","2021-01-30","0.00","32","18"
"SWE00137534","MALMO A, SW","2021-01-31","0.00","38","31"
"SWE00137534","MALMO A, SW","2021-02-01","0.00","36","27"
"SWE00137534","MALMO A, SW","2021-02-02","0.00","36","27"
"SWE00137534","MALMO A, SW","2021-02-03","0.04","31","26"
"SWE00137534","MALMO A, SW","2021-02-04","0.00","31","18"
"SWE00137534","MALMO A, SW","2021-02-05","0.00","24","17"
"SWE00137534","MALMO A, SW","2021-02-06","0.00","25","16"
"SWE00137534","MALMO A, SW","2021-02-07","0.01","27","17"
"SWE00137534","MALMO A, SW","2021-02-08","0.00","29","24"
"SWE00137534","MALMO A, SW","2021-02-09","0.00","29","24"
"SWE00137534","MALMO A, SW","2021-02-10","0.00","29","21"
"SWE00137534","MALMO A, SW","2021-02-11","0.00","27","16"
"SWE00137534","MALMO A, SW","2021-02-12","0.00","29","6"
"SWE00137534","MALMO A, SW","2021-02-13","0.00","35","10"
"SWE00137534","MALMO A, SW","2021-02-14","0.00","36","15"
"SWE00137534","MALMO A, SW","2021-02-15","0.07","35","15"
"SWE00137534","MALMO A, SW","2021-02-16","0.54","33","29"
"SWE00137534","MALMO A, SW","2021-02-17","0.14","35","32"
"SWE00137534","MALMO A, SW","2021-02-18","0.22","36","33"
"SWE00137534","MALMO A, SW","2021-02-19","0.01","44","36"
"SWE00137534","MALMO A, SW","2021-02-20","0.00","45","33"
"SWE00137534","MALMO A, SW","2021-02-21","0.00","49","36"
"SWE00137534","MALMO A, SW","2021-02-22","0.00","49","30"
"SWE00137534","MALMO A, SW","2021-02-23","0.00","51","40"
"SWE00137534","MALMO A, SW","2021-02-24","0.00","55","41"
"SWE00137534","MALMO A, SW","2021-02-25","0.00","57","43"
"SWE00137534","MALMO A, SW","2021-02-26","0.00","49","38"
"SWE00137534","MALMO A, SW","2021-02-27","0.00","51","33"
"SWE00137534","MALMO A, SW","2021-02-28","0.00","46","36"
"SWE00137534","MALMO A, SW","2021-03-01","0.00","46","30"
"SWE00137534","MALMO A, SW","2021-03-02","0.00","38","32"
"SWE00137534","MALMO A, SW","2021-03-03","0.00","44","31"
"SWE00137534","MALMO A, SW","2021-03-04","0.00","43","33"
"SWE00137534","MALMO A, SW","2021-03-05","0.00","43","23"
"SWE00137534","MALMO A, SW","2021-03-06","0.00","44","26"
"SWE00137534","MALMO A, SW","2021-03-07","0.01","44","36"
"SWE00137534","MALMO A, SW","2021-03-08","0.00","41","21"
"SWE00137534","MALMO A, SW","2021-03-09","0.00","41","22"
"SWE00137534","MALMO A, SW","2021-03-10","0.09","40","22"
"SWE00137534","MALMO A, SW","2021-03-11","0.39","43","34"
"SWE00137534","MALMO A, SW","2021-03-12","0.34","45","39"
"SWE00137534","MALMO A, SW","2021-03-13","0.48","43","34"
"SWE00137534","MALMO A, SW","2021-03-14","0.00","48","34"
"SWE00137534","MALMO A, SW","2021-03-15","0.06","46","38"
"SWE00137534","MALMO A, SW","2021-03-16","0.00","46","35"
"SWE00137534","MALMO A, SW","2021-03-17","0.00","50","30"
"SWE00137534","MALMO A, SW","2021-03-18","0.00","44","28"
"SWE00137534","MALMO A, SW","2021-03-19","0.00","40","30"
"SWE00137534","MALMO A, SW","2021-03-20","0.03","40","29"
"SWE00137534","MALMO A, SW","2021-03-21","0.00","48","39"
"SWE00137534","MALMO A, SW","2021-03-22","0.00","50","31"
"SWE00137534","MALMO A, SW","2021-03-23","0.00","45","42"
"SWE00137534","MALMO A, SW","2021-03-24","0.00","52","41"
"SWE00137534","MALMO A, SW","2021-03-25","0.00","54","41"
"SWE00137534","MALMO A, SW","2021-03-26","0.00","57","39"
"SWE00137534","MALMO A, SW","2021-03-27","0.03","48","42"
"SWE00137534","MALMO A, SW","2021-03-28","0.20","47","38"
"SWE00137534","MALMO A, SW","2021-03-29","0.02","49","44"
"SWE00137534","MALMO A, SW","2021-03-30","0.00","62","45"
"SWE00137534","MALMO A, SW","2021-03-31","0.01","63","38"
"SWE00137534","MALMO A, SW","2021-04-01","0.05","51","41"
"SWE00137534","MALMO A, SW","2021-04-02","0.00","49","33"
"SWE00137534","MALMO A, SW","2021-04-03","0.00","47","33"
"SWE00137534","MALMO A, SW","2021-04-04","0.19","47","29"
"SWE00137534","MALMO A, SW","2021-04-05","0.11","44","31"
"SWE00137534","MALMO A, SW","2021-04-06","0.03","46","36"
"SWE00137534","MALMO A, SW","2021-04-07","0.02","49","35"
"SWE00137534","MALMO A, SW","2021-04-08","0.00","48","37"
"SWE00137534","MALMO A, SW","2021-04-09","0.02","49","40"
"SWE00137534","MALMO A, SW","2021-04-10","0.00","49","36"
"SWE00137534","MALMO A, SW","2021-04-11","0.36","46","34"
"SWE00137534","MALMO A, SW","2021-04-12","0.00","50","38"
"SWE00137534","MALMO A, SW","2021-04-13","0.01","51","37"
"SWE00137534","MALMO A, SW","2021-04-14","0.00","51","29"
"SWE00137534","MALMO A, SW","2021-04-15","0.00","54","32"
"SWE00137534","MALMO A, SW","2021-04-16","0.00","54","33"
"SWE00137534","MALMO A, SW","2021-04-17","0.00","62","42"
"SWE00137534","MALMO A, SW","2021-04-18","0.00","64","38"
"SWE00137534","MALMO A, SW","2021-04-19","0.00","65","35"
"SWE00137534","MALMO A, SW","2021-04-20","0.00","64","32"
"SWE00137534","MALMO A, SW","2021-04-21","0.02","55","36"
"SWE00137534","MALMO A, SW","2021-04-22","0.00","52","40"
"SWE00137534","MALMO A, SW","2021-04-23","0.00","53","40"
"SWE00137534","MALMO A, SW","2021-04-24","0.00","50","35"
"SWE00137534","MALMO A, SW","2021-04-25","0.00","49","31"
"SWE00137534","MALMO A, SW","2021-04-26","0.00","51","36"
"SWE00137534","MALMO A, SW","2021-04-27","0.00","54","29"
"SWE00137534","MALMO A, SW","2021-04-28","0.00","55","28"
"SWE00137534","MALMO A, SW","2021-04-29","0.22","54","40"
"SWE00137534","MALMO A, SW","2021-04-30","0.00","56","41"
"SWE00137534","MALMO A, SW","2021-05-01","0.00","54","33"
"SWE00137534","MALMO A, SW","2021-05-02","0.06","56","36"
"SWE00137534","MALMO A, SW","2021-05-03","0.10","53","35"
"SWE00137534","MALMO A, SW","2021-05-04","0.44","49","40"
"SWE00137534","MALMO A, SW","2021-05-05","0.37","47","43"
"SWE00137534","MALMO A, SW","2021-05-06","0.03","51","42"
"SWE00137534","MALMO A, SW","2021-05-07","0.06","53","40"
"SWE00137534","MALMO A, SW","2021-05-08","0.18","54","40"
"SWE00137534","MALMO A, SW","2021-05-09","0.00","69","44"
"SWE00137534","MALMO A, SW","2021-05-10","0.00","72","57"
"SWE00137534","MALMO A, SW","2021-05-11","0.00","65","54"
"SWE00137534","MALMO A, SW","2021-05-12","0.00","68","53"
"SWE00137534","MALMO A, SW","2021-05-13","0.03","63","52"
"SWE00137534","MALMO A, SW","2021-05-14","0.05","65","46"
"SWE00137534","MALMO A, SW","2021-05-15","0.01","55","48"
"SWE00137534","MALMO A, SW","2021-05-16","0.10","60","44"
"SWE00137534","MALMO A, SW","2021-05-17","0.00","63","44"
"SWE00137534","MALMO A, SW","2021-05-18","0.00","63","46"
"SWE00137534","MALMO A, SW","2021-05-19","0.09","62","45"
"SWE00137534","MALMO A, SW","2021-05-20","0.02","60","46"
"SWE00137534","MALMO A, SW","2021-05-21","0.00","62","42"
"SWE00137534","MALMO A, SW","2021-05-22","0.19","63","47"
"SWE00137534","MALMO A, SW","2021-05-23","0.00","57","49"
"SWE00137534","MALMO A, SW","2021-05-24","0.00","64","42"
"SWE00137534","MALMO A, SW","2021-05-25","0.42","59","49"
"SWE00137534","MALMO A, SW","2021-05-26","0.01","58","47"
"SWE00137534","MALMO A, SW","2021-05-27","0.02","60","49"
"SWE00137534","MALMO A, SW","2021-05-28","0.00","64","42"
"SWE00137534","MALMO A, SW","2021-05-29","0.00","68","48"
"SWE00137534","MALMO A, SW","2021-05-30","0.00","67","42"
"SWE00137534","MALMO A, SW","2021-05-31","0.00","75","47"
"SWE00137534","MALMO A, SW","2021-06-01","0.04","69","54"
"SWE00137534","MALMO A, SW","2021-06-02","0.00","69","47"
"SWE00137534","MALMO A, SW","2021-06-03","0.00","72","54"
"SWE00137534","MALMO A, SW","2021-06-04","0.00","74","52"
"SWE00137534","MALMO A, SW","2021-06-05","0.00","75","47"
"SWE00137534","MALMO A, SW","2021-06-06","0.00","78","51"
"SWE00137534","MALMO A, SW","2021-06-07","0.00","77","53"
"SWE00137534","MALMO A, SW","2021-06-08","0.00","72","55"
"SWE00137534","MALMO A, SW","2021-06-09","0.00","75","52"
"SWE00137534","MALMO A, SW","2021-06-10","0.00","76","52"
"SWE00137534","MALMO A, SW","2021-06-11","0.00","77","55"
"SWE00137534","MALMO A, SW","2021-06-12","0.00","71","61"
"SWE00137534","MALMO A, SW","2021-06-13","0.00","69","54"
"SWE00137534","MALMO A, SW","2021-06-14","0.00","73","52"
"SWE00137534","MALMO A, SW","2021-06-15","0.00","71","55"
"SWE00137534","MALMO A, SW","2021-06-16","0.00","71","45"
"SWE00137534","MALMO A, SW","2021-06-17","0.00","81","56"
"SWE00137534","MALMO A, SW","2021-06-18","0.00","89","67"
"SWE00137534","MALMO A, SW","2021-06-19","0.00","87","69"
"SWE00137534","MALMO A, SW","2021-06-20","0.00","83","60"
"SWE00137534","MALMO A, SW","2021-06-21","0.06","75","58"
"SWE00137534","MALMO A, SW","2021-06-22","0.00","71","59"
"SWE00137534","MALMO A, SW","2021-06-23","0.00","70","55"
"SWE00137534","MALMO A, SW","2021-06-24","0.00","73","53"
"SWE00137534","MALMO A, SW","2021-06-25","0.00","71","56"
"SWE00137534","MALMO A, SW","2021-06-26","0.00","76","54"
"SWE00137534","MALMO A, SW","2021-06-27","0.00","73","62"
"SWE00137534","MALMO A, SW","2021-06-28","0.00","79","52"
"SWE00137534","MALMO A, SW","2021-06-29","0.01","83","54"
"SWE00137534","MALMO A, SW","2021-06-30","0.53","76","64"
"SWE00137534","MALMO A, SW","2021-07-01","0.39","67","59"
"SWE00137534","MALMO A, SW","2021-07-02","0.19","70","63"
"SWE00137534","MALMO A, SW","2021-07-03","0.00","75","63"
"SWE00137534","MALMO A, SW","2021-07-04","0.00","74","64"
"SWE00137534","MALMO A, SW","2021-07-05","0.02","78","61"
"SWE00137534","MALMO A, SW","2021-07-06","0.41","78","58"
"SWE00137534","MALMO A, SW","2021-07-07","0.00","72","64"
"SWE00137534","MALMO A, SW","2021-07-08","0.00","76","61"
"SWE00137534","MALMO A, SW","2021-07-09","0.78","73","56"
"SWE00137534","MALMO A, SW","2021-07-10","0.08","67","60"
"SWE00137534","MALMO A, SW","2021-07-11","0.00","76","55"
"SWE00137534","MALMO A, SW","2021-07-12","0.00","79","58"
"SWE00137534","MALMO A, SW","2021-07-13","0.00","80","63"
"SWE00137534","MALMO A, SW","2021-07-14","0.00","87","62"
"SWE00137534","MALMO A, SW","2021-07-15","0.00","85","65"
"SWE00137534","MALMO A, SW","2021-07-16","0.00","88","70"
"SWE00137534","MALMO A, SW","2021-07-17","0.00","82","67"
"SWE00137534","MALMO A, SW","2021-07-18","0.00","74","65"
"SWE00137534","MALMO A, SW","2021-07-19","0.00","76","60"
"SWE00137534","MALMO A, SW","2021-07-20","0.00","71","54"
"SWE00137534","MALMO A, SW","2021-07-21","0.00","72","61"
"SWE00137534","MALMO A, SW","2021-07-22","0.00","72","58"
"SWE00137534","MALMO A, SW","2021-07-23","0.00","77","52"
"SWE00137534","MALMO A, SW","2021-07-24","0.00","79","55"
"SWE00137534","MALMO A, SW","2021-07-25","0.00","80","63"
"SWE00137534","MALMO A, SW","2021-07-26","0.00","84","67"
"SWE00137534","MALMO A, SW","2021-07-27","0.03","82","61"
"SWE00137534","MALMO A, SW","2021-07-28","0.00","76","60"
"SWE00137534","MALMO A, SW","2021-07-29","0.03","72","61"
"SWE00137534","MALMO A, SW","2021-07-30","0.05","73","62"
"SWE00137534","MALMO A, SW","2021-07-31","0.22","71","55"
"SWE00137534","MALMO A, SW","2021-08-01","0.01","71","59"
"SWE00137534","MALMO A, SW","2021-08-02","0.00","72","58"
"SWE00137534","MALMO A, SW","2021-08-03","0.00","68","58"
"SWE00137534","MALMO A, SW","2021-08-04","0.00","72","51"
"SWE00137534","MALMO A, SW","2021-08-05","0.00","75","46"
"SWE00137534","MALMO A, SW","2021-08-06","0.00","76","54"
"SWE00137534","MALMO A, SW","2021-08-07","0.10","74","53"
"SWE00137534","MALMO A, SW","2021-08-08","0.00","72","56"
"SWE00137534","MALMO A, SW","2021-08-09","0.04","69","58"
"SWE00137534","MALMO A, SW","2021-08-10","0.30","71","56"
"SWE00137534","MALMO A, SW","2021-08-11","0.01","72","57"
"SWE00137534","MALMO A, SW","2021-08-12","0.00","76","53"
"SWE00137534","MALMO A, SW","2021-08-13","0.00","78","63"
"SWE00137534","MALMO A, SW","2021-08-14","0.07","72","60"
"SWE00137534","MALMO A, SW","2021-08-15","0.04","72","60"
"SWE00137534","MALMO A, SW","2021-08-16","0.25","66","60"
"SWE00137534","MALMO A, SW","2021-08-17","2.25","62","49"
"SWE00137534","MALMO A, SW","2021-08-18","0.03","66","55"
"SWE00137534","MALMO A, SW","2021-08-19","0.00","68","57"
"SWE00137534","MALMO A, SW","2021-08-20","0.00","68","56"
"SWE00137534","MALMO A, SW","2021-08-21","0.00","68","51"
"SWE00137534","MALMO A, SW","2021-08-22","0.00","72","43"
"SWE00137534","MALMO A, SW","2021-08-23","0.00","74","44"
"SWE00137534","MALMO A, SW","2021-08-24","0.00","71","44"
"SWE00137534","MALMO A, SW","2021-08-25","0.08","68","57"
"SWE00137534","MALMO A, SW","2021-08-26","0.30","63","53"
"SWE00137534","MALMO A, SW","2021-08-27","0.21","67","54"
"SWE00137534","MALMO A, SW","2021-08-28","0.15","61","57"
"SWE00137534","MALMO A, SW","2021-08-29","0.00","67","58"
"SWE00137534","MALMO A, SW","2021-08-30","0.00","70","58"
"SWE00137534","MALMO A, SW","2021-08-31","0.00","74","51"
"SWE00137534","MALMO A, SW","2021-09-01","0.00","73","49"
"SWE00137534","MALMO A, SW","2021-09-02","0.00","73","48"
"SWE00137534","MALMO A, SW","2021-09-03","0.00","73","58"
"SWE00137534","MALMO A, SW","2021-09-04","0.00","66","50"
"SWE00137534","MALMO A, SW","2021-09-05","0.00","66","39"
"SWE00137534","MALMO A, SW","2021-09-06","0.00","69","44"
"SWE00137534","MALMO A, SW","2021-09-07","0.00","72","47"
"SWE00137534","MALMO A, SW","2021-09-08","0.00","73","54"
"SWE00137534","MALMO A, SW","2021-09-09","0.00","77","53"
"SWE00137534","MALMO A, SW","2021-09-10","0.00","80","53"
"SWE00137534","MALMO A, SW","2021-09-11","0.00","74","59"
"SWE00137534","MALMO A, SW","2021-09-12","0.00","70","62"
"SWE00137534","MALMO A, SW","2021-09-13","0.00","64","57"
"SWE00137534","MALMO A, SW","2021-09-14","0.00","64","54"
"SWE00137534","MALMO A, SW","2021-09-15","0.56","66","52"
"SWE00137534","MALMO A, SW","2021-09-16","0.01","68","58"
"SWE00137534","MALMO A, SW","2021-09-17","0.17","64","57"
"SWE00137534","MALMO A, SW","2021-09-18","0.00","61","53"
"SWE00137534","MALMO A, SW","2021-09-19","0.00","59","49"
"SWE00137534","MALMO A, SW","2021-09-20","0.00","60","43"
"SWE00137534","MALMO A, SW","2021-09-21","0.04","56","45"
"SWE00137534","MALMO A, SW","2021-09-22","0.01","65","48"
"SWE00137534","MALMO A, SW","2021-09-23","0.11","60","54"
"SWE00137534","MALMO A, SW","2021-09-24","0.02","61","53"
"SWE00137534","MALMO A, SW","2021-09-25","0.00","65","54"
"SWE00137534","MALMO A, SW","2021-09-26","0.00","62","44"
"SWE00137534","MALMO A, SW","2021-09-27","0.46","65","55"
"SWE00137534","MALMO A, SW","2021-09-28","0.01","64","52"
"SWE00137534","MALMO A, SW","2021-09-29","0.94","61","47"
"SWE00137534","MALMO A, SW","2021-09-30","0.19","58","51"
"SWE00137534","MALMO A, SW","2021-10-01","0.01","59","53"
"SWE00137534","MALMO A, SW","2021-10-02","0.01","58","53"
"SWE00137534","MALMO A, SW","2021-10-03","0.01","63","56"
"SWE00137534","MALMO A, SW","2021-10-04","0.00","63","54"
"SWE00137534","MALMO A, SW","2021-10-05","0.83","56","49"
"SWE00137534","MALMO A, SW","2021-10-06","0.00","61","49"
"SWE00137534","MALMO A, SW","2021-10-07","0.00","63","40"
"SWE00137534","MALMO A, SW","2021-10-08","0.00","59","41"
"SWE00137534","MALMO A, SW","2021-10-09","0.00","59","42"
"SWE00137534","MALMO A, SW","2021-10-10","0.09","57","36"
"SWE00137534","MALMO A, SW","2021-10-11","0.02","58","44"
"SWE00137534","MALMO A, SW","2021-10-12","0.01","55","44"
"SWE00137534","MALMO A, SW","2021-10-13","0.06","57","33"
"SWE00137534","MALMO A, SW","2021-10-14","0.32","58","45"
"SWE00137534","MALMO A, SW","2021-10-15","0.04","57","49"
"SWE00137534","MALMO A, SW","2021-10-16","0.02","55","45"
"SWE00137534","MALMO A, SW","2021-10-17","0.02","55","47"
"SWE00137534","MALMO A, SW","2021-10-18","0.01","49","39"
"SWE00137534","MALMO A, SW","2021-10-19","0.36","55","47"
"SWE00137534","MALMO A, SW","2021-10-20","0.21","59","54"
"SWE00137534","MALMO A, SW","2021-10-21","1.01","58","47"
"SWE00137534","MALMO A, SW","2021-10-22","0.04","52","45"
"SWE00137534","MALMO A, SW","2021-10-23","0.03","54","42"
"SWE00137534","MALMO A, SW","2021-10-24","0.00","54","37"
"SWE00137534","MALMO A, SW","2021-10-25","0.02","54","39"
"SWE00137534","MALMO A, SW","2021-10-26","0.03","56","47"
"SWE00137534","MALMO A, SW","2021-10-27","0.00","58","48"
"SWE00137534","MALMO A, SW","2021-10-28","0.00","57","52"
"SWE00137534","MALMO A, SW","2021-10-29","0.00","56","43"
"SWE00137534","MALMO A, SW","2021-10-30","0.03","57","47"
"SWE00137534","MALMO A, SW","2021-10-31","0.00","56","51"
"SWE00137534","MALMO A, SW","2021-11-01","0.02","57","50"
"SWE00137534","MALMO A, SW","2021-11-02","0.01","52","47"
"SWE00137534","MALMO A, SW","2021-11-03","0.00","51","38"
"SWE00137534","MALMO A, SW","2021-11-04","0.02","49","38"
"SWE00137534","MALMO A, SW","2021-11-05","0.00","53","44"
"SWE00137534","MALMO A, SW","2021-11-06","0.18","53","48"
"SWE00137534","MALMO A, SW","2021-11-07","0.08","52","47"
"SWE00137534","MALMO A, SW","2021-11-08","0.01","48","40"
"SWE00137534","MALMO A, SW","2021-11-09","0.01","51","37"
"SWE00137534","MALMO A, SW","2021-11-10","0.01","51","49"
"SWE00137534","MALMO A, SW","2021-11-11","0.01","52","48"
"SWE00137534","MALMO A, SW","2021-11-12","0.00","51","41"
"SWE00137534","MALMO A, SW","2021-11-13","0.02","49","45"
"SWE00137534","MALMO A, SW","2021-11-14","0.00","46","45"
"SWE00137534","MALMO A, SW","2021-11-15","0.00","46","44"
"SWE00137534","MALMO A, SW","2021-11-16","0.00","44","42"
"SWE00137534","MALMO A, SW","2021-11-17","0.13","46","41"
"SWE00137534","MALMO A, SW","2021-11-18","0.02","52","44"
"SWE00137534","MALMO A, SW","2021-11-19","0.00","56","52"
"SWE00137534","MALMO A, SW","2021-11-20","0.00","54","48"
"SWE00137534","MALMO A, SW","2021-11-21","0.00","51","38"
"SWE00137534","MALMO A, SW","2021-11-22","0.00","41","27"
"SWE00137534","MALMO A, SW","2021-11-23","0.00","49","41"
"SWE00137534","MALMO A, SW","2021-11-24","0.09","48","45"
"SWE00137534","MALMO A, SW","2021-11-25","0.16","46","42"
"SWE00137534","MALMO A, SW","2021-11-26","0.10","43","36"
"SWE00137534","MALMO A, SW","2021-11-27","0.17","38","35"
"SWE00137534","MALMO A, SW","2021-11-28","0.04","39","35"
"SWE00137534","MALMO A, SW","2021-11-29","0.14","36","27"
"SWE00137534","MALMO A, SW","2021-11-30","0.05","42","24"
"SWE00137534","MALMO A, SW","2021-12-01","1.30","45","26"
"SWE00137534","MALMO A, SW","2021-12-02","0.01","44","30"
"SWE00137534","MALMO A, SW","2021-12-03","0.29","38","26"
"SWE00137534","MALMO A, SW","2021-12-04","0.00","43","36"
"SWE00137534","MALMO A, SW","2021-12-05","0.00","38","30"
"SWE00137534","MALMO A, SW","2021-12-06","0.00","31","27"
"SWE00137534","MALMO A, SW","2021-12-07","0.00","35","30"
"SWE00137534","MALMO A, SW","2021-12-08","0.00","35","32"
"SWE00137534","MALMO A, SW","2021-12-09","0.00","35","32"
"SWE00137534","MALMO A, SW","2021-12-10","0.29","34","32"
"SWE00137534","MALMO A, SW","2021-12-11","0.06","35","32"
"SWE00137534","MALMO A, SW","2021-12-12","0.09","38","31"
"SWE00137534","MALMO A, SW","2021-12-13","0.10","46","38"
"SWE00137534","MALMO A, SW","2021-12-14","0.04","46","38"
"SWE00137534","MALMO A, SW","2021-12-15","0.00","49","38"
"SWE00137534","MALMO A, SW","2021-12-16","0.00","48","43"
"SWE00137534","MALMO A, SW","2021-12-17","0.00","43","38"
"SWE00137534","MALMO A, SW","2021-12-18","0.00","44","40"
"SWE00137534","MALMO A, SW","2021-12-19","0.00","45","37"
"SWE00137534","MALMO A, SW","2021-12-20","0.00","39","33"
"SWE00137534","MALMO A, SW","2021-12-21","0.03","33","24"
"SWE00137534","MALMO A, SW","2021-12-22","0.04","37","29"
"SWE00137534","MALMO A, SW","2021-12-23","0.20","37","32"
"SWE00137534","MALMO A, SW","2021-12-24","0.01","34","21"
"SWE00137534","MALMO A, SW","2021-12-25","0.00","35","16"
"SWE00137534","MALMO A, SW","2021-12-26","0.00","32","19"
"SWE00137534","MALMO A, SW","2021-12-27","0.01","34","16"
"SWE00137534","MALMO A, SW","2021-12-28","0.00","34","32"
"SWE00137534","MALMO A, SW","2021-12-29","0.06","36","34"
"SWE00137534","MALMO A, SW","2021-12-30","0.12","44","35"
"SWE00137534","MALMO A, SW","2021-12-31","0.47","48","44"
"SWE00137534","MALMO A, SW","2022-01-01","0.39","47","43"
"SWE00137534","MALMO A, SW","2022-01-02","0.36","48","43"
"SWE00137534","MALMO A, SW","2022-01-03","0.05","48","44"
"SWE00137534","MALMO A, SW","2022-01-04","0.15","44","35"
"SWE00137534","MALMO A, SW","2022-01-05","0.15","41","35"
"SWE00137534","MALMO A, SW","2022-01-06","0.00","36","27"
"SWE00137534","MALMO A, SW","2022-01-07","0.14","36","28"
"SWE00137534","MALMO A, SW","2022-01-08","0.09","38","34"
"SWE00137534","MALMO A, SW","2022-01-09","0.00","37","35"
"SWE00137534","MALMO A, SW","2022-01-10","0.00","40","32"
"SWE00137534","MALMO A, SW","2022-01-11","0.01","35","27"
"SWE00137534","MALMO A, SW","2022-01-12","0.00","41","33"
"SWE00137534","MALMO A, SW","2022-01-13","0.00","47","40"
"SWE00137534","MALMO A, SW","2022-01-14","0.00","48","40"
"SWE00137534","MALMO A, SW","2022-01-15","0.00","40","28"
"SWE00137534","MALMO A, SW","2022-01-16","0.08","42","33"
"SWE00137534","MALMO A, SW","2022-01-17","0.00","44","34"
"SWE00137534","MALMO A, SW","2022-01-18","0.00","42","31"
"SWE00137534","MALMO A, SW","2022-01-19","0.09","42","36"
"SWE00137534","MALMO A, SW","2022-01-20","0.00","41","29"
"SWE00137534","MALMO A, SW","2022-01-21","0.00","40","32"
"SWE00137534","MALMO A, SW","2022-01-22","0.00","39","27"
"SWE00137534","MALMO A, SW","2022-01-23","0.02","44","36"
"SWE00137534","MALMO A, SW","2022-01-24","0.00","44","41"
"SWE00137534","MALMO A, SW","2022-01-25","0.10","45","38"
"SWE00137534","MALMO A, SW","2022-01-26","0.08","43","37"
"SWE00137534","MALMO A, SW","2022-01-27","0.04","47","41"
"SWE00137534","MALMO A, SW","2022-01-28","0.06","42","33"
"SWE00137534","MALMO A, SW","2022-01-29","0.19","47","34"
"SWE00137534","MALMO A, SW","2022-01-30","0.00","47","40"
"SWE00137534","MALMO A, SW","2022-01-31","0.04","40","29"
"SWE00137534","MALMO A, SW","2022-02-01","0.34","43","28"
"SWE00137534","MALMO A, SW","2022-02-02","0.02","42","32"
"SWE00137534","MALMO A, SW","2022-02-03","0.20","43","30"
"SWE00137534","MALMO A, SW","2022-02-04","0.25","43","41"
"SWE00137534","MALMO A, SW","2022-02-05","0.08","44","35"
"SWE00137534","MALMO A, SW","2022-02-06","0.21","43","34"
"SWE00137534","MALMO A, SW","2022-02-07","0.00","43","34"
"SWE00137534","MALMO A, SW","2022-02-08","0.04","48","37"
"SWE00137534","MALMO A, SW","2022-02-09","0.07","46","39"
"SWE00137534","MALMO A, SW","2022-02-10","0.00","44","38"
"SWE00137534","MALMO A, SW","2022-02-11","0.00","43","35"
"SWE00137534","MALMO A, SW","2022-02-12","0.00","40","28"
"SWE00137534","MALMO A, SW","2022-02-13","0.00","41","35"
"SWE00137534","MALMO A, SW","2022-02-14","0.00","48","37"
"SWE00137534","MALMO A, SW","2022-02-15","0.16","45","40"
"SWE00137534","MALMO A, SW","2022-02-16","0.80","46","39"
"SWE00137534","MALMO A, SW","2022-02-17","0.01","47","38"
"SWE00137534","MALMO A, SW","2022-02-18","0.55","42","33"
"SWE00137534","MALMO A, SW","2022-02-19","0.03","45","37"
"SWE00137534","MALMO A, SW","2022-02-20","0.36","42","35"
"SWE00137534","MALMO A, SW","2022-02-21","0.17","45","37"
"SWE00137534","MALMO A, SW","2022-02-22","0.30","42","34"
"SWE00137534","MALMO A, SW","2022-02-23","0.00","48","38"
"SWE00137534","MALMO A, SW","2022-02-24","0.08","47","41"
"SWE00137534","MALMO A, SW","2022-02-25","0.02","44","35"
"SWE00137534","MALMO A, SW","2022-02-26","0.00","47","30"
"SWE00137534","MALMO A, SW","2022-02-27","0.00","41","25"
"SWE00137534","MALMO A, SW","2022-02-28","0.00","44","26"
"SWE00137534","MALMO A, SW","2022-03-01","0.00","41","33"
"SWE00137534","MALMO A, SW","2022-03-02","0.00","43","28"
"SWE00137534","MALMO A, SW","2022-03-03","0.00","49","31"
